E_keV,dNdE,unc,,,,
10535,0.0000477249,0.000000217067,,,,
10578,0.0000463995,0.000000217907,,,,
10621,0.0000450803,0.000000218628,,,,
10664,0.0000437679,0.000000219228,,,,
10707,0.0000424627,0.000000219703,,,,
10750,0.0000411655,0.000000220052,,,,
10793,0.0000398767,0.000000220271,,,,
10836,0.0000385969,0.000000220358,,,,
10879,0.0000373267,0.00000022031,,,,
10922,0.0000360666,0.000000220125,,,,
10965,0.0000348173,0.000000219799,,,,
11008,0.0000335794,0.000000219331,,,,
11051,0.0000323534,0.000000218717,,,,
11094,0.0000311399,0.000000217956,,,,
11137,0.0000299396,0.000000217043,,,,
11180,0.000028753,0.000000215976,,,,
11223,0.0000275808,0.000000214753,,,,
11266,0.0000264235,0.000000213371,,,,
11309,0.0000252819,0.000000211837,,,,
11352,0.0000241565,0.000000210165,,,,
11395,0.0000230479,0.000000208327,,,,
11438,0.0000219569,0.000000206319,,,,
11481,0.000020884,0.000000204139,,,,
11524,0.0000198298,0.000000201784,,,,
11567,0.0000187951,0.000000199252,,,,
11610,0.0000177804,0.000000196538,,,,
11653,0.0000167865,0.000000193641,,,,
11696,0.000015814,0.000000190558,,,,
11739,0.0000148636,0.000000187286,,,,
11782,0.0000139358,0.000000183822,,,,
11825,0.0000130315,0.000000180162,,,,
11868,0.0000121513,0.000000176306,,,,
11911,0.0000112958,0.000000172248,,,,
11954,0.0000104658,0.000000167987,,,,
11997,0.00000966189,0.000000163521,,,,
12040,0.00000888483,0.000000158845,,,,
12083,0.00000813529,0.000000153957,,,,
12126,0.00000741397,0.000000148855,,,,
12169,0.00000672157,0.000000143536,,,,
12212,0.00000605879,0.000000137996,,,,
12255,0.00000542635,0.000000132234,,,,
12298,0.00000482495,0.000000126247,,,,
12341,0.00000425531,0.000000120032,,,,
12384,0.00000371813,0.000000113587,,,,
12427,0.00000321412,0.000000106909,,,,
12470,0.00000274402,0.0000000999967,,,,
12513,0.00000230852,0.000000092847,,,,
12556,0.00000190834,0.0000000854585,,,,
12599,0.0000015442,0.0000000778294,,,,
12642,0.00000121681,0.0000000699585,,,,
12685,0.000000926859,0.0000000618449,,,,
12728,0.000000675058,0.0000000534885,,,,
12771,0.000000462089,0.0000000448902,,,,
12814,0.00000028862,0.0000000360526,,,,
12857,0.000000155292,0.0000000269812,,,,
12900,0.0000000626994,0.0000000176879,,,,
12943,0.0000000113376,0.00000000820183,,,,
12975,0,0,,,,
